document_id,passage_id,annotation_id,entity_text,start_offset,length,type,MESH,CompositeRole
8638206,1,4,Atracurium besylate,408,19,Chemical,D001279,
8638206,1,5,benzylisoquinolinium,444,20,Chemical,-1,
8638206,1,6,paralysis,574,9,Disease,D010243,
8638206,1,7,atracurium,646,10,Chemical,D001279,
8638206,1,8,paralysis,665,9,Disease,D010243,
8669433,0,0,acetaminophen,16,13,Chemical,D000082,
8669433,0,1,chronic renal failure,51,21,Disease,D007676,
8669433,0,2,phenacetin,92,10,Chemical,D010615,
8669433,1,3,phenacetin,192,10,Chemical,D010615,
8669433,1,4,chronic renal failure,241,21,Disease,D007676,
8669433,1,5,end-stage renal disease,267,23,Disease,D007676,
8669433,1,6,ESRD,292,4,Disease,D007676,
8669433,1,7,phenacetin,385,10,Chemical,D010615,
8669433,1,8,acetaminophen,592,13,Chemical,D000082,
8669433,1,9,chronic renal failure,630,21,Disease,D007676,
8669433,1,10,ESRD,656,4,Disease,D007676,
8669433,1,11,phenacetin,739,10,Chemical,D010615,
8669433,1,12,acetaminophen,754,13,Chemical,D000082,
8669433,1,13,ESRD,800,4,Disease,D007676,
8669433,1,14,nephrotoxic,945,11,Disease,D007674,
8669433,1,15,acetaminophen,1036,13,Chemical,D000082,
8669433,1,16,acetaminophen,1167,13,Chemical,D000082,
8669433,1,17,phenacetin,1268,10,Chemical,D010615,
8669433,1,18,acetaminophen,1352,13,Chemical,D000082,
8669433,1,19,ESRD,1394,4,Disease,D007676,
8690168,0,0,heparan sulphate,13,16,Chemical,D006497,
8690168,0,1,streptozotocin,104,14,Chemical,D013311,
8690168,0,2,diabetic nephropathy,127,20,Disease,D003928,
8690168,1,3,Heparan sulphate,149,16,Chemical,D006497,
8690168,1,4,diabetes,276,8,Disease,D003920,
8690168,1,5,streptozotocin,288,14,Chemical,D013311,
8690168,1,6,cuprolinic blue,372,15,Chemical,C015445,
8690168,1,7,heparan sulphate,496,16,Chemical,D006497,
8690168,1,8,cuprolinic blue,532,15,Chemical,C015445,
8690168,1,9,glycosaminoglycan,577,17,Chemical,D006025,
8690168,1,10,diabetic,778,8,Disease,D003920,
8690168,1,11,diabetic,1116,8,Disease,D003920,
8690168,1,12,Diabetic,1158,8,Disease,D003920,
8690168,1,13,albuminuria,1196,11,Disease,D000419,
8690168,1,14,heparan sulphate,1358,16,Chemical,D006497,
8690168,1,15,streptozotocin,1792,14,Chemical,D013311,
8690168,1,16,diabetic,1807,8,Disease,D003920,
8690168,1,17,heparan sulphate,1876,16,Chemical,D006497,
8739323,0,0,renal toxicity,61,14,Disease,D007674,
8739323,1,1,nephrotoxic,81,11,Disease,D007674,
8739323,1,2,nitrogranulogen,128,15,Chemical,D008466,
8739323,1,3,NG,145,2,Chemical,D008466,
8739323,1,4,methotrexate,150,12,Chemical,D008727,
8739323,1,5,MTX,164,3,Chemical,D008727,
8739323,1,6,5-fluorouracil,170,14,Chemical,D005472,
8739323,1,7,5-FU,186,4,Chemical,D005472,
8739323,1,8,cyclophosphamide,196,16,Chemical,D003520,
8739323,1,9,CY,214,2,Chemical,D003520,
8739323,1,10,MTX,256,3,Chemical,D008727,
8739323,1,11,5-FU,262,4,Chemical,D005472,
8739323,1,12,CY,269,2,Chemical,D003520,
8739323,1,13,creatinine,351,10,Chemical,D003404,
8739323,1,14,creatinine,448,10,Chemical,D003404,
8739323,1,15,MTX,538,3,Chemical,D008727,
8739323,1,16,creatinine,607,10,Chemical,D003404,
8739323,1,17,creatinine,675,10,Chemical,D003404,
8739323,1,18,NG,756,2,Chemical,D008466,
8739323,1,19,5-FU,760,4,Chemical,D005472,
8739323,1,20,CY,769,2,Chemical,D003520,
8739323,1,21,creatinine,820,10,Chemical,D003404,
8739323,1,22,creatinine,864,10,Chemical,D003404,
8739323,1,23,creatinine,1051,10,Chemical,D003404,
8739323,1,24,creatinine,1087,10,Chemical,D003404,
8739323,1,25,CY,1165,2,Chemical,D003520,
8739323,1,26,hemorrhagic cystitis,1175,20,Disease,D006470|D003556,CompositeMention
8739323,1,27,hemorrhagic,1175,11,Disease,D006470,IndividualMention
8739323,1,28,cystitis,1187,8,Disease,D003556,IndividualMention
8739323,1,29,5-FU,1270,4,Chemical,D005472,
8739323,1,30,MTX,1279,3,Chemical,D008727,
8739323,1,31,MTX,1353,3,Chemical,D008727,
8739323,1,32,CY,1358,2,Chemical,D003520,
8739323,1,33,NG,1365,2,Chemical,D008466,
8739323,1,34,5-FU,1409,4,Chemical,D005472,
8739323,1,35,MTX,1442,3,Chemical,D008727,
8739323,1,36,5-FU,1448,4,Chemical,D005472,
8739323,1,37,CY,1455,2,Chemical,D003520,
8739323,1,38,nephrotoxicity,1506,14,Disease,D007674,
8739323,1,39,MTX,1524,3,Chemical,D008727,
8739323,1,40,5-FU,1530,4,Chemical,D005472,
8739323,1,41,CY,1537,2,Chemical,D003520,
8752018,0,0,Lithium,0,7,Chemical,D008094,
8752018,0,1,cognitive and functional deficits,19,33,Disease,D003072,
8752018,0,2,divalproex sodium,76,17,Chemical,D014635,
8752018,1,3,Lithium,122,7,Chemical,D008094,
8752018,1,4,bipolar disorder,204,16,Disease,D001714,
8752018,1,5,lithium,312,7,Chemical,D008094,
8752018,1,6,polyuria,329,8,Disease,D011141,
8752018,1,7,tremor,342,6,Disease,D014202,
8752018,1,8,lithium,362,7,Chemical,D008094,
8752018,1,9,cognitive deficits,391,18,Disease,D003072,
8752018,1,10,loss of creativity,411,18,Disease,D003072,
8752018,1,11,functional impairments,435,22,Disease,D003072,
8752018,1,12,bipolar,530,7,Disease,D001714,
8752018,1,13,lithium,552,7,Chemical,D008094,
8752018,1,14,divalproex sodium,563,17,Chemical,D014635,
8752018,1,15,cognitive and functional impairments,599,36,Disease,D003072,
8752018,1,16,lithium,724,7,Chemical,D008094,
8752018,1,17,divalproex sodium,765,17,Chemical,D014635,
8752018,1,18,"cognitive, motivational, or creative deficits",821,45,Disease,D003072,
8752018,1,19,lithium,881,7,Chemical,D008094,
8752018,1,20,bipolar,896,7,Disease,D001714,
8752018,1,21,divalproex sodium,954,17,Chemical,D014635,
8752018,1,22,lithium,1002,7,Chemical,D008094,
8752018,1,23,bipolar,1013,7,Disease,D001714,
8752018,1,24,cognitive deficits,1043,18,Disease,D003072,
8752018,1,25,loss of creativity,1063,18,Disease,D003072,
8752018,1,26,functional impairments,1087,22,Disease,D003072,
9390208,0,0,breast cancer,43,13,Disease,D001943,
9390208,0,1,mitoxantrone,60,12,Chemical,D008942,
9390208,0,2,5-FU,118,4,Chemical,D005472,
9390208,0,3,leucovorin,127,10,Chemical,D002955,
9390208,0,4,MFL,139,3,Chemical,C085788,
9390208,0,5,toxicity,195,8,Disease,D064420,
9390208,1,6,breast cancer,237,13,Disease,D001943,
9390208,1,7,mitoxantrone,324,12,Chemical,D008942,
9390208,1,8,5-fluorouracil,348,14,Chemical,D005472,
9390208,1,9,5-FU,364,4,Chemical,D005472,
9390208,1,10,leucovorin,374,10,Chemical,D002955,
9390208,1,11,MFL regimen,386,11,Chemical,C085788,
9390208,1,12,breast cancer,568,13,Disease,D001943,
9390208,1,13,mitoxantrone,585,12,Chemical,D008942,
9390208,1,14,5-FU,645,4,Chemical,D005472,
9390208,1,15,leucovorin,677,10,Chemical,D002955,
9390208,1,16,anthracycline,909,13,Chemical,D018943,
9390208,1,17,MFL regimen,1044,11,Chemical,C085788,
9390208,1,18,mitoxantrone,1104,12,Chemical,D008942,
9390208,1,19,toxicities,1492,10,Disease,D064420,
9390208,1,20,cardiotoxicity,1508,14,Disease,D066126,
9390208,1,21,leukopenia,1527,10,Disease,D007970,
9390208,1,22,toxicity,1625,8,Disease,D064420,
9390208,1,23,MFL regimen,1639,11,Chemical,C085788,
9390208,1,24,toxicity,1705,8,Disease,D064420,
9390208,1,25,breast cancer,1771,13,Disease,D001943,
9390208,1,26,impaired heart function,1847,23,Disease,D006331,
9406968,0,0,vasopressin,34,11,Chemical,D014667,
9406968,0,1,lithium,103,7,Chemical,D008094,
9406968,0,2,diabetes insipidus,119,18,Disease,D003919,
9406968,1,3,arginine vasopressin,161,20,Chemical,D001127,
9406968,1,4,AVP,183,3,Chemical,D001127,
9406968,1,5,lithium,280,7,Chemical,D008094,
9406968,1,6,Li,289,2,Chemical,D008094,
9406968,1,7,polyuria,301,8,Disease,D011141,
9406968,1,8,LiCl,429,4,Chemical,D018021,
9406968,1,9,polyuria,476,8,Disease,D011141,
9406968,1,10,Li,490,2,Chemical,D008094,
9406968,1,11,sodium,587,6,Chemical,D012964,
9406968,1,12,Li,652,2,Chemical,D008094,
9406968,1,13,AVP,725,3,Chemical,D001127,
9406968,1,14,AVP,748,3,Chemical,D001127,
9406968,1,15,Li,812,2,Chemical,D008094,
9406968,1,16,dehydration,879,11,Disease,D003681,
9406968,1,17,AVP,983,3,Chemical,D001127,
9406968,1,18,AVP,1011,3,Chemical,D001127,
9406968,1,19,Li,1061,2,Chemical,D008094,
9406968,1,20,diabetes insipidus,1072,18,Disease,D003919,
9587734,0,0,Suxamethonium,0,13,Chemical,D013390,
9587734,0,1,cardiac arrest,22,14,Disease,D006323,
9587734,0,2,death,41,5,Disease,D003643,
9587734,1,3,cardiac arrest,122,14,Disease,D006323,
9587734,1,4,death,152,5,Disease,D003643,
9587734,1,5,hyperkalaemia,173,13,Disease,D006947,
9587734,1,6,suxamethonium,208,13,Chemical,D013390,
9587734,1,7,meningitis,300,10,Disease,D008581,
9587734,1,8,suxamethonium,420,13,Chemical,D013390,
9587734,1,9,bradycardia,435,11,Disease,D001919,
9587734,1,10,cardiac arrest,451,14,Disease,D006323,
9587734,1,11,potassium,552,9,Chemical,D011188,
9587734,1,12,hyperkalaemia,764,13,Disease,D006947,
9587734,1,13,suxamethonium,810,13,Chemical,D013390,
9587734,1,14,death,851,5,Disease,D003643,
9587734,1,15,hypersensitivity,871,16,Disease,D004342,
9587734,1,16,suxamethonium,891,13,Chemical,D013390,
9698967,0,0,mepivacaine,47,11,Chemical,D008619,
9698967,0,1,adrenaline,64,10,Chemical,D004837,
9698967,1,2,increase in blood pressure,79,26,Disease,D006973,
9698967,1,3,atrial fibrillation,122,19,Disease,D001281,
9698967,1,4,agitation,143,9,Disease,D011595,
9698967,1,5,incomprehensible shouts,154,23,Disease,D019954,
9698967,1,6,loss of consciousness,182,21,Disease,D014474,
9698967,1,7,mepivacaine,343,11,Chemical,D008619,
9698967,1,8,adrenaline,373,10,Chemical,D004837,
9698967,1,9,Dupuytren's contracture,412,23,Disease,D004387,
9698967,1,10,labetalol,473,9,Chemical,D007741,
9698967,1,11,metoprolol,484,10,Chemical,D008790,
9698967,1,12,midazolam,499,9,Chemical,D008874,
9698967,1,13,atrial fibrillation,655,19,Disease,D001281,
9698967,1,14,mepivacaine,872,11,Chemical,D008619,
9698967,1,15,adrenaline,889,10,Chemical,D004837,
9855119,0,0,tacrolimus,74,10,Chemical,D016559,
9855119,0,1,FK506,86,5,Chemical,D016559,
9855119,1,2,tacrolimus,235,10,Chemical,D016559,
9855119,1,3,FK506,247,5,Chemical,D016559,
9855119,1,4,IgA nephropathy,804,15,Disease,D005922,
9855119,1,5,FK506,873,5,Chemical,D016559,
9855119,1,6,nephropathy,879,11,Disease,D007674,
9855119,1,7,FK506,914,5,Chemical,D016559,
9855119,1,8,nephropathy,920,11,Disease,D007674,
9855119,1,9,FK506,1029,5,Chemical,D016559,
9855119,1,10,nephropathy,1035,11,Disease,D007674,
9855119,1,11,FK506,1070,5,Chemical,D016559,
9855119,1,12,nephropathy,1076,11,Disease,D007674,
9855119,1,13,focal segmental glomerulosclerosis,1225,34,Disease,D005923,
9855119,1,14,interstitial fibrosis,1297,21,Disease,D005355,
9855119,1,15,creatinine,1344,10,Chemical,D003404,
9855119,1,16,FK506,1399,5,Chemical,D016559,
9855119,1,17,nephropathy,1405,11,Disease,D007674,
9855119,1,18,FK506,1524,5,Chemical,D016559,
9855119,1,19,nephropathy,1530,11,Disease,D007674,
9855119,1,20,FK506,1610,5,Chemical,D016559,
9855119,1,21,nephropathy,1616,11,Disease,D007674,
9855119,1,22,FK506,1762,5,Chemical,D016559,
9855119,1,23,nephropathy,1768,11,Disease,D007674,
9869257,0,0,acetylcholine,87,13,Chemical,D000109,
9869257,0,1,PG-9,110,4,Chemical,C087567,
9869257,1,2,PG-9,131,4,Chemical,C087567,
9869257,1,3,3alpha-tropyl 2-(p-bromophenyl)propionate,137,41,Chemical,C087567,
9869257,1,4,acetylcholine,185,13,Chemical,D000109,
9869257,1,5,PG-9,322,4,Chemical,C087567,
9869257,1,6,amnesia,407,7,Disease,D000647,
9869257,1,7,scopolamine,469,11,Chemical,D012601,
9869257,1,8,S-(-)-ET-126,513,12,Chemical,C098725,
9869257,1,9,PG-9,564,4,Chemical,C087567,
9869257,1,10,amnesia,648,7,Disease,D000647,
9869257,1,11,PG-9,743,4,Chemical,C087567,
9869257,1,12,PG-9,923,4,Chemical,C087567,
9869257,1,13,PG-9,1069,4,Chemical,C087567,
9869257,1,14,PG-9,1194,4,Chemical,C087567,
9869257,1,15,PG-9,1242,4,Chemical,C087567,
9869257,1,16,PG-9,1371,4,Chemical,C087567,
10342929,0,0,Angioedema,0,10,Disease,D000799,
10342929,0,1,ACE inhibitors,18,14,Chemical,D000806,
10342929,1,2,angioedema,96,10,Disease,D000799,
10342929,1,3,angiotensin-converting enzyme (ACE) inhibitor,114,45,Chemical,D000806,
10457883,1,0,atracurium,112,10,Chemical,D001279,
10457883,1,1,respiratory arrest,217,18,Disease,D012131,
10457883,1,2,desaturation,248,12,Disease,D001049,
10457883,1,3,bradycardia,265,11,Disease,D001919,
10457883,1,4,neuromuscular blockade,353,22,Disease,D020879,
10739826,0,0,oral contraceptives,23,19,Chemical,D003276,
10739826,0,1,venous thromboembolism,59,22,Disease,D054556,
10739826,1,2,venous thromboembolism,137,22,Disease,D054556,
10739826,1,3,VTE,161,3,Disease,D054556,
10739826,1,4,oral contraceptives,188,19,Chemical,D003276,
10739826,1,5,OC,209,2,Chemical,D003276,
10739826,1,6,OC,253,2,Chemical,D003276,
10739826,1,7,VTE,388,3,Disease,D054556,
10739826,1,8,VTE,502,3,Disease,D054556,
10739826,1,9,VTE,718,3,Disease,D054556,
10739826,1,10,OC,759,2,Chemical,D003276,
10739826,1,11,VTE,1081,3,Disease,D054556,
10739826,1,12,OC,1283,2,Chemical,D003276,
10791295,0,0,apomorphine,15,11,Chemical,D001058,
10791295,0,1,aggressive behavior,35,19,Disease,D010554,
10791295,1,2,apomorphine,124,11,Chemical,D001058,
10791295,1,3,aggressive behavior,172,19,Disease,D010554,
10791295,1,4,apomorphine,323,11,Chemical,D001058,
10791295,1,5,aggressive behavior,378,19,Disease,D010554,
10791295,1,6,aggressiveness,441,14,Disease,D010554,
10791295,1,7,aggressiveness,567,14,Disease,D010554,
10791295,1,8,apomorphine,684,11,Chemical,D001058,
10791295,1,9,aggressive behavior,704,19,Disease,D010554,
11147747,0,0,Serotonergic antidepressants,0,28,Chemical,D018490,
11147747,0,1,urinary incontinence,33,20,Disease,D014549,
11147747,1,2,serotonergic antidepressants,64,28,Chemical,D018490,
11147747,1,3,urinary incontinence,145,20,Disease,D014549,
11147747,1,4,incontinence,325,12,Disease,D014549,
11147747,1,5,venlafaxine,351,11,Chemical,C047426,
11147747,1,6,incontinence,438,12,Disease,D014549,
11147747,1,7,serotonin,478,9,Chemical,D012701,
11147747,1,8,paroxetine,508,10,Chemical,D017374,
11147747,1,9,sertraline,523,10,Chemical,D020280,
11147747,1,10,venlafaxine,588,11,Chemical,C047426,
11147747,1,11,lithium carbonate,651,17,Chemical,D016651,
11147747,1,12,incontinence,732,12,Disease,D014549,
11147747,1,13,incontinence,774,12,Disease,D014549,
11147747,1,14,serotonergic antidepressants,800,28,Chemical,D018490,
11198499,0,0,Hypotension,0,11,Disease,D007022,
11198499,0,1,tizanidine,40,10,Chemical,C023754,
11198499,0,2,angiotensin,80,11,Chemical,D000809,
11198499,0,3,hypertension,132,12,Disease,D006973,
11198499,1,4,spasticity,256,10,Disease,D009128,
11198499,1,5,disorders of the central nervous system,278,39,Disease,D002493,
11198499,1,6,spasticity,351,10,Disease,D009128,
11198499,1,7,angiotensin,457,11,Chemical,D000809,
11198499,1,8,hypotension,539,11,Disease,D007022,
11198499,1,9,lisinopril,671,10,Chemical,D017706,
11198499,1,10,angiotensin,686,11,Chemical,D000809,
11198499,1,11,hypertension,738,12,Disease,D006973,
11198499,1,12,hypotension,765,11,Disease,D007022,
11198499,1,13,tizanidine,803,10,Chemical,C023754,
11198499,1,14,spasticity,856,10,Disease,D009128,
11198499,1,15,tizanidine,896,10,Chemical,C023754,
11198499,1,16,hypertension,1005,12,Disease,D006973,
11198499,1,17,spasticity,1021,10,Disease,D009128,
11391224,0,0,kidney disease,79,14,Disease,D007674,
11391224,1,1,transplant glomerulopathy,207,25,Disease,D007674,
11391224,1,2,TG,234,2,Disease,D007674,
11391224,1,3,TG,607,2,Disease,D007674,
11391224,1,4,glomerulonephritis,667,18,Disease,D005921,
11391224,1,5,chronic allograft nephropathy,687,29,Disease,D051436,
11391224,1,6,glomerulopathies,807,16,Disease,D007674,
11391224,1,7,thrombotic microangiopathy,844,26,Disease,D057049,
11391224,1,8,malignant hypertension,872,22,Disease,D006974,
11391224,1,9,interstitial nephritis,902,22,Disease,D009395,
11391224,1,10,acute tubular necrosis,930,22,Disease,D007683,
11391224,1,11,TG,998,2,Disease,D007674,
11391224,1,12,TG,1043,2,Disease,D007674,
11391224,1,13,malignant hypertension,1123,22,Disease,D006974,
11391224,1,14,thrombotic microangiopathy,1147,26,Disease,D057049,
11391224,1,15,lupus nephritis,1175,15,Disease,D008181,
11391224,1,16,Henoch-Schonlein nephritis,1192,26,Disease,D011695,
11391224,1,17,glomerulonephritis,1231,18,Disease,D005921,
11391224,1,18,cocaine,1255,7,Chemical,D003042,
11391224,1,19,acute renal failure,1271,19,Disease,D058186,
11391224,1,20,TG,1324,2,Disease,D007674,
11391224,1,21,renal failure,1343,13,Disease,D051437,
11391224,1,22,proteinuria,1372,11,Disease,D011507,
11391224,1,23,TG,1548,2,Disease,D007674,
11391224,1,24,TG,1631,2,Disease,D007674,
11391224,1,25,kidney diseases,1681,15,Disease,D007674,
11391224,1,26,TG,1750,2,Disease,D007674,
11391224,1,27,endothelial injury,1779,18,Disease,D014947,
11391224,1,28,immunologic injury,1809,18,Disease,D007154,
11426838,0,0,BD1008,39,6,Chemical,C085527,
11426838,0,1,oligodeoxynucleotide,63,20,Chemical,D009838,
11426838,0,2,cocaine,124,7,Chemical,D003042,
11426838,1,3,Cocaine,149,7,Chemical,D003042,
11426838,1,4,BD1018,378,6,Chemical,-1,
11426838,1,5,"3S-1-[2-(3,4-dichlorophenyl)ethyl]-1,4-diazabicyclo[4.3.0]nonane",386,64,Chemical,-1,
11426838,1,6,BD1063,453,6,Chemical,C093337,
11426838,1,7,"1-[2-(3,4-dichlorophenyl)ethyl]-4-methylpiperazine",461,50,Chemical,C093337,
11426838,1,8,LR132,518,5,Chemical,-1,
11426838,1,9,dopamine,819,8,Chemical,D004298,
11426838,1,10,GABA,837,4,Chemical,D005680,
11426838,1,11,NMDA,849,4,Chemical,D016202,
11426838,1,12,BD1018,915,6,Chemical,-1,
11426838,1,13,BD1063,923,6,Chemical,C093337,
11426838,1,14,LR132,934,5,Chemical,-1,
11426838,1,15,cocaine,965,7,Chemical,D003042,
11426838,1,16,convulsions,981,11,Disease,D012640,
11426838,1,17,LR132,1038,5,Chemical,-1,
11426838,1,18,cocaine,1054,7,Chemical,D003042,
11426838,1,19,di-o-tolylguanidine,1234,19,Chemical,C050232,
11426838,1,20,DTG,1255,3,Chemical,C050232,
11426838,1,21,BD1031,1297,6,Chemical,-1,
11426838,1,22,"3R-1-[2-(3,4-dichlorophenyl)ethyl]-1,4-diazabicyclo[4.3.0]nonane",1305,64,Chemical,-1,
11426838,1,23,toxicity,1400,8,Disease,D064420,
11426838,1,24,cocaine,1412,7,Chemical,D003042,
11426838,1,25,BD1018,1495,6,Chemical,-1,
11426838,1,26,BD1063,1503,6,Chemical,C093337,
11426838,1,27,LR132,1514,5,Chemical,-1,
11426838,1,28,cocaine,1582,7,Chemical,D003042,
11426838,1,29,cocaine,1640,7,Chemical,D003042,
11426838,1,30,oligodeoxynucleotide,1730,20,Chemical,D009838,
11426838,1,31,convulsive,1822,10,Disease,D012640,
11426838,1,32,cocaine,1870,7,Chemical,D003042,
11426838,1,33,cocaine,1991,7,Chemical,D003042,
11569530,0,0,E4031,61,5,Chemical,C063968,
11569530,0,1,cisapride,68,9,Chemical,D020117,
11569530,0,2,terfenadine,79,11,Chemical,D016593,
11569530,0,3,terodiline,95,10,Chemical,C010637,
11569530,1,4,Torsades de pointes,157,19,Disease,D016171,
11569530,1,5,TDP,178,3,Disease,D016171,
11569530,1,6,ventricular tachycardia,206,23,Disease,D017180,
11569530,1,7,TDP,320,3,Disease,D016171,
11569530,1,8,terfenadine,407,11,Chemical,D016593,
11569530,1,9,terodiline,423,10,Chemical,C010637,
11569530,1,10,TDP,475,3,Disease,D016171,
11569530,1,11,TDP,592,3,Disease,D016171,
11569530,1,12,terfenadine,615,11,Chemical,D016593,
11569530,1,13,terodiline,628,10,Chemical,C010637,
11569530,1,14,cisapride,640,9,Chemical,D020117,
11569530,1,15,E4031,654,5,Chemical,C063968,
11569530,1,16,terfenadine,1142,11,Chemical,D016593,
11569530,1,17,terodiline,1164,10,Chemical,C010637,
11569530,1,18,cisapride,1184,9,Chemical,D020117,
11569530,1,19,E4031,1206,5,Chemical,C063968,
11569530,1,20,TDP,1324,3,Disease,D016171,
11569530,1,21,terfenadine,1343,11,Chemical,D016593,
11569530,1,22,terodiline,1356,10,Chemical,C010637,
11569530,1,23,cisapride,1368,9,Chemical,D020117,
11569530,1,24,TDP,1619,3,Disease,D016171,
11587867,0,0,myeloencephalopathy,6,19,Disease,D001927,
11587867,0,1,vincristin,56,10,Chemical,D014750,
11587867,1,2,vincristine,161,11,Chemical,D014750,
11587867,1,3,acute lymphoblastic leucemia,222,28,Disease,D054198,
11587867,1,4,lymphoblastic lymphoma,278,22,Disease,D054198,
11587867,1,5,vincristine,378,11,Chemical,D014750,
11587867,1,6,"opistothonus, sensory and motor dysfunction",447,43,Disease,D020258|D020258|D020258,CompositeMention
11587867,1,7,opistothonus dysfunction,447,12,Disease,D020258,IndividualMention
11587867,1,7,opistothonus dysfunction,478,11,Disease,D020258,IndividualMention
11587867,1,8,sensory dysfunction,461,7,Disease,D020258,IndividualMention
11587867,1,8,sensory dysfunction,479,11,Disease,D020258,IndividualMention
11587867,1,9,motor dysfunction,473,17,Disease,D020258,IndividualMention
11587867,1,10,paralysis,505,9,Disease,D010243,
11587867,1,11,degeneration of myelin and axons,608,32,Disease,D003711|D009410,CompositeMention
11587867,1,12,degeneration of myelin,608,22,Disease,D003711,IndividualMention
11587867,1,13,degeneration of axons,608,15,Disease,D009410,IndividualMention
11587867,1,13,degeneration of axons,635,5,Disease,D009410,IndividualMention
